p_key,BaseCode,SectionBreakStartKM,SectionBreakFinishKM,RecordingDate
ARTC-11_176.5_20m_2023-07-10,ARTC-11,176.5,176.52,2023-07-10
ARTC-11_176.58_20m_2023-11-30,ARTC-11,176.58,176.6,2023-11-30
ARTC-11_176.62_20m_2024-04-24,ARTC-11,176.62,176.64,2024-04-24
ARTC-11_176.64_20m_2023-10-03,ARTC-11,176.64,176.66,2023-10-03
ARTC-11_176.68_20m_2024-02-17,ARTC-11,176.68,176.7,2024-02-17
ARTC-11_176.78_20m_2024-03-23,ARTC-11,176.78,176.8,2024-03-23
ARTC-11_176.84_20m_2023-10-12,ARTC-11,176.84,176.86,2023-10-12
ARTC-11_176.86_20m_2023-10-08,ARTC-11,176.86,176.88,2023-10-08
ARTC-11_176.86_20m_2024-03-31,ARTC-11,176.86,176.88,2024-03-31
ARTC-11_176.88_20m_2023-12-13,ARTC-11,176.88,176.9,2023-12-13
ARTC-11_176.88_20m_2024-05-20,ARTC-11,176.88,176.9,2024-05-20
ARTC-11_176.9_20m_2024-05-29,ARTC-11,176.9,176.92,2024-05-29
ARTC-11_176.94_20m_2024-03-30,ARTC-11,176.94,176.96,2024-03-30
ARTC-11_176.94_20m_2024-05-06,ARTC-11,176.94,176.96,2024-05-06
ARTC-11_177.0_20m_2024-03-11,ARTC-11,177,177.02,2024-03-11
ARTC-11_177.02_20m_2023-11-21,ARTC-11,177.02,177.04,2023-11-21
ARTC-11_177.1_20m_2023-10-20,ARTC-11,177.1,177.12,2023-10-20
ARTC-11_177.1_20m_2023-12-14,ARTC-11,177.1,177.12,2023-12-14
ARTC-11_177.2_20m_2024-04-02,ARTC-11,177.2,177.22,2024-04-02
ARTC-11_177.4_20m_2023-05-20,ARTC-11,177.4,177.42,2023-05-20
ARTC-11_177.4_20m_2023-09-03,ARTC-11,177.4,177.42,2023-09-03
ARTC-11_177.42_20m_2023-05-05,ARTC-11,177.42,177.44,2023-05-05
ARTC-11_177.48_20m_2024-03-22,ARTC-11,177.48,177.5,2024-03-22
ARTC-11_177.52_20m_2023-05-12,ARTC-11,177.52,177.54,2023-05-12
ARTC-11_177.58_20m_2024-04-01,ARTC-11,177.58,177.6,2024-04-01
ARTC-11_177.6_20m_2024-05-12,ARTC-11,177.6,177.62,2024-05-12
ARTC-11_177.7_20m_2023-09-04,ARTC-11,177.7,177.72,2023-09-04
ARTC-11_177.72_20m_2023-06-24,ARTC-11,177.72,177.74,2023-06-24
ARTC-11_177.72_20m_2024-02-22,ARTC-11,177.72,177.74,2024-02-22
ARTC-11_177.78_20m_2023-05-05,ARTC-11,177.78,177.8,2023-05-05
ARTC-11_177.84_20m_2024-04-22,ARTC-11,177.84,177.86,2024-04-22
ARTC-11_177.84_20m_2024-05-03,ARTC-11,177.84,177.86,2024-05-03
ARTC-11_177.86_20m_2023-10-15,ARTC-11,177.86,177.88,2023-10-15
ARTC-11_178.0_20m_2024-05-11,ARTC-11,178,178.02,2024-05-11
ARTC-11_178.06_20m_2023-06-20,ARTC-11,178.06,178.08,2023-06-20
ARTC-11_178.06_20m_2023-11-10,ARTC-11,178.06,178.08,2023-11-10
ARTC-11_178.1_20m_2024-04-11,ARTC-11,178.1,178.12,2024-04-11
ARTC-11_178.22_20m_2023-06-13,ARTC-11,178.22,178.24,2023-06-13
ARTC-11_178.22_20m_2024-02-20,ARTC-11,178.22,178.24,2024-02-20
ARTC-11_178.38_20m_2024-03-04,ARTC-11,178.38,178.4,2024-03-04
ARTC-11_178.42_20m_2024-05-05,ARTC-11,178.42,178.44,2024-05-05
ARTC-11_178.52_20m_2023-10-08,ARTC-11,178.52,178.54,2023-10-08
ARTC-11_178.54_20m_2023-09-13,ARTC-11,178.54,178.56,2023-09-13
ARTC-11_178.66_20m_2023-07-17,ARTC-11,178.66,178.68,2023-07-17
ARTC-11_178.78_20m_2023-05-08,ARTC-11,178.78,178.8,2023-05-08
ARTC-11_178.82_20m_2023-10-19,ARTC-11,178.82,178.84,2023-10-19
ARTC-11_178.82_20m_2024-01-10,ARTC-11,178.82,178.84,2024-01-10
ARTC-11_178.82_20m_2024-02-14,ARTC-11,178.82,178.84,2024-02-14
ARTC-11_178.9_20m_2023-12-05,ARTC-11,178.9,178.92,2023-12-05
ARTC-11_178.94_20m_2023-05-20,ARTC-11,178.94,178.96,2023-05-20
ARTC-11_179.06_20m_2023-09-08,ARTC-11,179.06,179.08,2023-09-08
ARTC-11_179.1_20m_2024-04-12,ARTC-11,179.1,179.12,2024-04-12
ARTC-11_179.16_20m_2023-05-04,ARTC-11,179.16,179.18,2023-05-04
ARTC-11_179.18_20m_2024-04-29,ARTC-11,179.18,179.2,2024-04-29
ARTC-11_179.38_20m_2023-06-28,ARTC-11,179.38,179.4,2023-06-28
ARTC-11_179.38_20m_2023-12-18,ARTC-11,179.38,179.4,2023-12-18
ARTC-11_179.52_20m_2024-07-13,ARTC-11,179.52,179.54,2024-07-13
ARTC-11_179.56_20m_2024-06-07,ARTC-11,179.56,179.58,2024-06-07
ARTC-11_179.62_20m_2023-05-13,ARTC-11,179.62,179.64,2023-05-13
ARTC-11_179.64_20m_2024-05-10,ARTC-11,179.64,179.66,2024-05-10
ARTC-11_179.66_20m_2023-08-29,ARTC-11,179.66,179.68,2023-08-29
ARTC-11_179.74_20m_2024-06-27,ARTC-11,179.74,179.76,2024-06-27
ARTC-11_179.88_20m_2024-05-29,ARTC-11,179.88,179.9,2024-05-29
ARTC-11_179.88_20m_2024-07-11,ARTC-11,179.88,179.9,2024-07-11
ARTC-11_179.92_20m_2023-07-11,ARTC-11,179.92,179.94,2023-07-11
ARTC-11_179.96_20m_2023-06-10,ARTC-11,179.96,179.98,2023-06-10
ARTC-11_180.04_20m_2023-09-22,ARTC-11,180.04,180.06,2023-09-22
ARTC-11_180.08_20m_2024-03-21,ARTC-11,180.08,180.1,2024-03-21
ARTC-11_180.12_20m_2023-06-12,ARTC-11,180.12,180.14,2023-06-12
ARTC-11_180.22_20m_2024-03-12,ARTC-11,180.22,180.24,2024-03-12
ARTC-10_195.7_20m_2023-11-30,ARTC-10,195.7,195.72,2023-11-30
ARTC-10_211.82_20m_2023-11-09,ARTC-10,211.82,211.84,2023-11-09
ARTC-10_213.2_20m_2024-04-11,ARTC-10,213.2,213.22,2024-04-11
ARTC-10_225.94_20m_2023-08-13,ARTC-10,225.94,225.96,2023-08-13
ARTC-10_226.32_20m_2023-09-20,ARTC-10,226.32,226.34,2023-09-20
ARTC-10_229.24_20m_2023-09-12,ARTC-10,229.24,229.26,2023-09-12
ARTC-10_230.38_20m_2023-08-13,ARTC-10,230.38,230.4,2023-08-13
ARTC-10_230.64_20m_2023-11-09,ARTC-10,230.64,230.66,2023-11-09
ARTC-10_231.42_20m_2023-09-12,ARTC-10,231.42,231.44,2023-09-12
ARTC-10_232.06_20m_2024-07-17,ARTC-10,232.06,232.08,2024-07-17
ARTC-10_233.12_20m_2023-09-12,ARTC-10,233.12,233.14,2023-09-12
ARTC-10_233.18_20m_2023-08-12,ARTC-10,233.18,233.2,2023-08-12
ARTC-10_233.26_20m_2023-08-12,ARTC-10,233.26,233.28,2023-08-12
ARTC-10_233.66_20m_2023-09-12,ARTC-10,233.66,233.68,2023-09-12
ARTC-10_274.46_20m_2024-05-20,ARTC-10,274.46,274.48,2024-05-20
ARTC-10_279.84_20m_2023-10-28,ARTC-10,279.84,279.86,2023-10-28
ARTC-10_281.24_20m_2023-05-07,ARTC-10,281.24,281.26,2023-05-07
ARTC-10_282.26_20m_2023-06-18,ARTC-10,282.26,282.28,2023-06-18
ARTC-10_282.88_20m_2023-11-11,ARTC-10,282.88,282.9,2023-11-11
ARTC-10_283.7_20m_2023-11-20,ARTC-10,283.7,283.72,2023-11-20
ARTC-10_283.92_20m_2023-11-11,ARTC-10,283.92,283.94,2023-11-11
ARTC-10_284.06_20m_2024-07-14,ARTC-10,284.06,284.08,2024-07-14
ARTC-10_284.86_20m_2024-05-25,ARTC-10,284.86,284.88,2024-05-25
ARTC-11_164.98_20m_2024-04-03,ARTC-11,164.98,165,2024-04-03
ARTC-11_165.24_20m_2024-02-12,ARTC-11,165.24,165.26,2024-02-12
ARTC-11_165.46_20m_2023-09-22,ARTC-11,165.46,165.48,2023-09-22
ARTC-11_165.98_20m_2024-05-26,ARTC-11,165.98,166,2024-05-26
ARTC-11_166.36_20m_2024-04-11,ARTC-11,166.36,166.38,2024-04-11
ARTC-11_166.6_20m_2024-04-03,ARTC-11,166.6,166.62,2024-04-03
ARTC-11_166.62_20m_2023-12-21,ARTC-11,166.62,166.64,2023-12-21
ARTC-11_166.78_20m_2023-09-15,ARTC-11,166.78,166.8,2023-09-15
ARTC-11_166.8_20m_2024-02-05,ARTC-11,166.8,166.82,2024-02-05
ARTC-11_166.82_20m_2023-09-02,ARTC-11,166.82,166.84,2023-09-02
ARTC-11_166.84_20m_2024-01-26,ARTC-11,166.84,166.86,2024-01-26
ARTC-11_166.98_20m_2023-08-22,ARTC-11,166.98,167,2023-08-22
ARTC-11_167.18_20m_2024-05-08,ARTC-11,167.18,167.2,2024-05-08
ARTC-11_167.78_20m_2024-06-04,ARTC-11,167.78,167.8,2024-06-04
ARTC-11_167.86_20m_2023-11-14,ARTC-11,167.86,167.88,2023-11-14
ARTC-11_167.94_20m_2023-08-19,ARTC-11,167.94,167.96,2023-08-19
ARTC-11_168.22_20m_2023-08-13,ARTC-11,168.22,168.24,2023-08-13
ARTC-11_168.22_20m_2024-01-26,ARTC-11,168.22,168.24,2024-01-26
ARTC-11_168.44_20m_2023-06-28,ARTC-11,168.44,168.46,2023-06-28
ARTC-11_169.0_20m_2023-08-12,ARTC-11,169,169.02,2023-08-12
ARTC-11_169.22_20m_2024-03-24,ARTC-11,169.22,169.24,2024-03-24
ARTC-11_169.46_20m_2023-11-14,ARTC-11,169.46,169.48,2023-11-14
ARTC-11_169.64_20m_2024-04-26,ARTC-11,169.64,169.66,2024-04-26
ARTC-11_169.88_20m_2023-07-10,ARTC-11,169.88,169.9,2023-07-10
ARTC-11_170.08_20m_2024-04-22,ARTC-11,170.08,170.1,2024-04-22
ARTC-11_170.5_20m_2023-06-19,ARTC-11,170.5,170.52,2023-06-19
ARTC-11_170.72_20m_2023-09-14,ARTC-11,170.72,170.74,2023-09-14
ARTC-11_170.92_20m_2024-04-14,ARTC-11,170.92,170.94,2024-04-14
ARTC-11_171.04_20m_2023-12-12,ARTC-11,171.04,171.06,2023-12-12
ARTC-11_171.12_20m_2023-09-08,ARTC-11,171.12,171.14,2023-09-08
ARTC-11_171.14_20m_2023-05-20,ARTC-11,171.14,171.16,2023-05-20
ARTC-11_171.24_20m_2023-09-27,ARTC-11,171.24,171.26,2023-09-27
ARTC-11_171.26_20m_2023-09-26,ARTC-11,171.26,171.28,2023-09-26
ARTC-11_171.34_20m_2024-05-26,ARTC-11,171.34,171.36,2024-05-26
ARTC-11_171.46_20m_2024-06-19,ARTC-11,171.46,171.48,2024-06-19
ARTC-11_171.48_20m_2023-12-12,ARTC-11,171.48,171.5,2023-12-12
ARTC-11_171.54_20m_2024-05-19,ARTC-11,171.54,171.56,2024-05-19
ARTC-11_171.56_20m_2023-10-08,ARTC-11,171.56,171.58,2023-10-08
ARTC-11_171.56_20m_2024-05-11,ARTC-11,171.56,171.58,2024-05-11
ARTC-11_171.62_20m_2023-09-08,ARTC-11,171.62,171.64,2023-09-08
ARTC-11_171.68_20m_2024-03-31,ARTC-11,171.68,171.7,2024-03-31
ARTC-11_171.7_20m_2023-06-02,ARTC-11,171.7,171.72,2023-06-02
ARTC-11_171.78_20m_2023-11-21,ARTC-11,171.78,171.8,2023-11-21
ARTC-11_171.84_20m_2023-12-05,ARTC-11,171.84,171.86,2023-12-05
ARTC-11_171.92_20m_2024-02-15,ARTC-11,171.92,171.94,2024-02-15
ARTC-11_171.96_20m_2023-06-03,ARTC-11,171.96,171.98,2023-06-03
ARTC-11_172.0_20m_2024-03-28,ARTC-11,172,172.02,2024-03-28
ARTC-11_172.02_20m_2023-10-03,ARTC-11,172.02,172.04,2023-10-03
ARTC-11_172.04_20m_2023-10-19,ARTC-11,172.04,172.06,2023-10-19
ARTC-11_172.04_20m_2024-04-23,ARTC-11,172.04,172.06,2024-04-23
ARTC-11_172.2_20m_2023-09-01,ARTC-11,172.2,172.22,2023-09-01
ARTC-11_172.3_20m_2023-05-18,ARTC-11,172.3,172.32,2023-05-18
ARTC-11_172.4_20m_2024-04-16,ARTC-11,172.4,172.42,2024-04-16
ARTC-11_172.44_20m_2023-11-19,ARTC-11,172.44,172.46,2023-11-19
ARTC-11_172.46_20m_2024-05-30,ARTC-11,172.46,172.48,2024-05-30
ARTC-11_172.54_20m_2023-08-12,ARTC-11,172.54,172.56,2023-08-12
ARTC-11_172.54_20m_2023-10-29,ARTC-11,172.54,172.56,2023-10-29
ARTC-11_172.56_20m_2023-07-06,ARTC-11,172.56,172.58,2023-07-06
ARTC-11_172.56_20m_2023-09-10,ARTC-11,172.56,172.58,2023-09-10
ARTC-11_172.6_20m_2023-05-18,ARTC-11,172.6,172.62,2023-05-18
ARTC-11_172.64_20m_2023-07-18,ARTC-11,172.64,172.66,2023-07-18
ARTC-11_172.64_20m_2024-03-02,ARTC-11,172.64,172.66,2024-03-02
ARTC-11_172.76_20m_2024-02-18,ARTC-11,172.76,172.78,2024-02-18
ARTC-11_172.88_20m_2024-04-12,ARTC-11,172.88,172.9,2024-04-12
ARTC-11_172.88_20m_2024-05-03,ARTC-11,172.88,172.9,2024-05-03
ARTC-11_173.04_20m_2023-12-12,ARTC-11,173.04,173.06,2023-12-12
ARTC-11_173.1_20m_2023-09-28,ARTC-11,173.1,173.12,2023-09-28
ARTC-11_173.12_20m_2023-10-22,ARTC-11,173.12,173.14,2023-10-22
ARTC-11_173.16_20m_2024-03-26,ARTC-11,173.16,173.18,2024-03-26
ARTC-11_173.18_20m_2023-05-19,ARTC-11,173.18,173.2,2023-05-19
ARTC-11_173.18_20m_2023-11-27,ARTC-11,173.18,173.2,2023-11-27
ARTC-11_173.24_20m_2024-02-04,ARTC-11,173.24,173.26,2024-02-04
ARTC-11_173.3_20m_2023-09-06,ARTC-11,173.3,173.32,2023-09-06
ARTC-11_173.3_20m_2024-02-12,ARTC-11,173.3,173.32,2024-02-12
ARTC-11_173.34_20m_2024-02-26,ARTC-11,173.34,173.36,2024-02-26
ARTC-11_173.42_20m_2024-06-06,ARTC-11,173.42,173.44,2024-06-06
ARTC-11_173.46_20m_2024-03-20,ARTC-11,173.46,173.48,2024-03-20
ARTC-11_173.5_20m_2023-11-19,ARTC-11,173.5,173.52,2023-11-19
ARTC-11_173.6_20m_2024-02-05,ARTC-11,173.6,173.62,2024-02-05
ARTC-11_173.6_20m_2024-04-08,ARTC-11,173.6,173.62,2024-04-08
ARTC-11_173.66_20m_2023-08-08,ARTC-11,173.66,173.68,2023-08-08
ARTC-11_173.74_20m_2023-07-02,ARTC-11,173.74,173.76,2023-07-02
ARTC-11_173.78_20m_2023-08-09,ARTC-11,173.78,173.8,2023-08-09
ARTC-11_173.8_20m_2023-06-07,ARTC-11,173.8,173.82,2023-06-07
ARTC-11_173.84_20m_2024-02-13,ARTC-11,173.84,173.86,2024-02-13
ARTC-11_173.92_20m_2024-04-25,ARTC-11,173.92,173.94,2024-04-25
ARTC-11_174.0_20m_2024-03-27,ARTC-11,174,174.02,2024-03-27
ARTC-11_174.02_20m_2023-09-12,ARTC-11,174.02,174.04,2023-09-12
ARTC-11_174.18_20m_2024-06-19,ARTC-11,174.18,174.2,2024-06-19
ARTC-11_174.24_20m_2023-07-30,ARTC-11,174.24,174.26,2023-07-30
ARTC-11_174.24_20m_2023-09-18,ARTC-11,174.24,174.26,2023-09-18
ARTC-11_174.4_20m_2023-11-16,ARTC-11,174.4,174.42,2023-11-16
ARTC-11_174.46_20m_2023-06-11,ARTC-11,174.46,174.48,2023-06-11
ARTC-11_174.54_20m_2023-06-03,ARTC-11,174.54,174.56,2023-06-03
ARTC-11_174.62_20m_2023-11-13,ARTC-11,174.62,174.64,2023-11-13
ARTC-11_174.62_20m_2024-01-30,ARTC-11,174.62,174.64,2024-01-30
ARTC-11_174.7_20m_2023-12-09,ARTC-11,174.7,174.72,2023-12-09
ARTC-11_174.74_20m_2023-11-14,ARTC-11,174.74,174.76,2023-11-14
ARTC-11_174.8_20m_2023-08-03,ARTC-11,174.8,174.82,2023-08-03
ARTC-11_174.88_20m_2024-02-01,ARTC-11,174.88,174.9,2024-02-01
ARTC-11_174.88_20m_2024-03-07,ARTC-11,174.88,174.9,2024-03-07
ARTC-11_174.94_20m_2024-05-19,ARTC-11,174.94,174.96,2024-05-19
ARTC-11_175.06_20m_2024-06-20,ARTC-11,175.06,175.08,2024-06-20
ARTC-11_175.14_20m_2023-06-10,ARTC-11,175.14,175.16,2023-06-10
ARTC-11_175.18_20m_2024-04-10,ARTC-11,175.18,175.2,2024-04-10
ARTC-11_175.2_20m_2023-07-04,ARTC-11,175.2,175.22,2023-07-04
ARTC-11_175.2_20m_2024-03-20,ARTC-11,175.2,175.22,2024-03-20
ARTC-11_175.22_20m_2023-08-24,ARTC-11,175.22,175.24,2023-08-24
ARTC-11_175.22_20m_2024-01-09,ARTC-11,175.22,175.24,2024-01-09
ARTC-11_175.34_20m_2024-04-23,ARTC-11,175.34,175.36,2024-04-23
ARTC-11_175.68_20m_2023-08-08,ARTC-11,175.68,175.7,2023-08-08
ARTC-11_175.68_20m_2024-05-28,ARTC-11,175.68,175.7,2024-05-28
ARTC-11_175.8_20m_2023-05-14,ARTC-11,175.8,175.82,2023-05-14
ARTC-11_175.8_20m_2023-07-13,ARTC-11,175.8,175.82,2023-07-13
ARTC-11_175.8_20m_2024-04-15,ARTC-11,175.8,175.82,2024-04-15
ARTC-11_175.82_20m_2023-07-15,ARTC-11,175.82,175.84,2023-07-15
ARTC-11_175.82_20m_2023-11-28,ARTC-11,175.82,175.84,2023-11-28
ARTC-11_175.88_20m_2023-08-24,ARTC-11,175.88,175.9,2023-08-24
ARTC-11_175.9_20m_2024-03-30,ARTC-11,175.9,175.92,2024-03-30
ARTC-11_175.94_20m_2024-03-29,ARTC-11,175.94,175.96,2024-03-29
ARTC-11_176.02_20m_2024-05-04,ARTC-11,176.02,176.04,2024-05-04
ARTC-11_176.06_20m_2023-08-21,ARTC-11,176.06,176.08,2023-08-21
ARTC-11_176.08_20m_2024-07-17,ARTC-11,176.08,176.1,2024-07-17
ARTC-11_176.1_20m_2023-08-16,ARTC-11,176.1,176.12,2023-08-16
ARTC-11_176.1_20m_2023-09-01,ARTC-11,176.1,176.12,2023-09-01
ARTC-11_176.14_20m_2024-07-02,ARTC-11,176.14,176.16,2024-07-02
ARTC-11_176.24_20m_2023-08-31,ARTC-11,176.24,176.26,2023-08-31
ARTC-11_176.26_20m_2024-03-07,ARTC-11,176.26,176.28,2024-03-07
ARTC-11_176.28_20m_2024-01-10,ARTC-11,176.28,176.3,2024-01-10
ARTC-11_176.3_20m_2023-07-29,ARTC-11,176.3,176.32,2023-07-29
ARTC-11_176.36_20m_2023-05-16,ARTC-11,176.36,176.38,2023-05-16
ARTC-11_176.36_20m_2024-02-01,ARTC-11,176.36,176.38,2024-02-01
ARTC-11_176.42_20m_2023-09-16,ARTC-11,176.42,176.44,2023-09-16
ARTC-11_176.44_20m_2024-03-19,ARTC-11,176.44,176.46,2024-03-19
ARTC-11_176.48_20m_2023-06-27,ARTC-11,176.48,176.5,2023-06-27
ARTC-11_176.48_20m_2023-10-10,ARTC-11,176.48,176.5,2023-10-10
ARTC-11_176.52_20m_2023-10-23,ARTC-11,176.52,176.54,2023-10-23
ARTC-11_176.54_20m_2024-05-07,ARTC-11,176.54,176.56,2024-05-07
ARTC-11_176.72_20m_2023-09-10,ARTC-11,176.72,176.74,2023-09-10
ARTC-11_176.76_20m_2023-09-09,ARTC-11,176.76,176.78,2023-09-09
ARTC-11_176.76_20m_2023-10-09,ARTC-11,176.76,176.78,2023-10-09
ARTC-11_176.84_20m_2023-11-14,ARTC-11,176.84,176.86,2023-11-14
ARTC-11_176.9_20m_2024-05-06,ARTC-11,176.9,176.92,2024-05-06
ARTC-11_176.94_20m_2023-10-12,ARTC-11,176.94,176.96,2023-10-12
ARTC-11_176.94_20m_2024-05-14,ARTC-11,176.94,176.96,2024-05-14
ARTC-11_177.0_20m_2023-07-10,ARTC-11,177,177.02,2023-07-10
ARTC-11_177.04_20m_2023-05-16,ARTC-11,177.04,177.06,2023-05-16
ARTC-11_177.04_20m_2024-05-13,ARTC-11,177.04,177.06,2024-05-13
ARTC-11_177.06_20m_2023-06-21,ARTC-11,177.06,177.08,2023-06-21
ARTC-11_177.1_20m_2023-09-07,ARTC-11,177.1,177.12,2023-09-07
ARTC-11_177.1_20m_2024-01-05,ARTC-11,177.1,177.12,2024-01-05
ARTC-11_177.14_20m_2024-02-18,ARTC-11,177.14,177.16,2024-02-18
ARTC-11_177.16_20m_2023-08-10,ARTC-11,177.16,177.18,2023-08-10
ARTC-11_177.18_20m_2023-11-14,ARTC-11,177.18,177.2,2023-11-14
ARTC-11_177.18_20m_2024-04-20,ARTC-11,177.18,177.2,2024-04-20
ARTC-11_177.2_20m_2024-06-10,ARTC-11,177.2,177.22,2024-06-10
ARTC-11_177.24_20m_2024-05-15,ARTC-11,177.24,177.26,2024-05-15
ARTC-11_177.26_20m_2024-01-02,ARTC-11,177.26,177.28,2024-01-02
ARTC-11_177.28_20m_2023-06-03,ARTC-11,177.28,177.3,2023-06-03
ARTC-11_177.28_20m_2023-07-19,ARTC-11,177.28,177.3,2023-07-19
ARTC-11_177.32_20m_2023-08-31,ARTC-11,177.32,177.34,2023-08-31
ARTC-11_177.36_20m_2024-03-03,ARTC-11,177.36,177.38,2024-03-03
ARTC-11_177.38_20m_2023-07-24,ARTC-11,177.38,177.4,2023-07-24
ARTC-11_177.38_20m_2023-08-10,ARTC-11,177.38,177.4,2023-08-10
ARTC-11_177.38_20m_2024-01-13,ARTC-11,177.38,177.4,2024-01-13
ARTC-11_177.48_20m_2024-03-25,ARTC-11,177.48,177.5,2024-03-25
ARTC-11_177.54_20m_2023-06-28,ARTC-11,177.54,177.56,2023-06-28
ARTC-11_177.54_20m_2024-05-04,ARTC-11,177.54,177.56,2024-05-04
ARTC-11_177.58_20m_2023-08-01,ARTC-11,177.58,177.6,2023-08-01
ARTC-11_177.58_20m_2023-08-17,ARTC-11,177.58,177.6,2023-08-17
ARTC-11_177.58_20m_2024-04-10,ARTC-11,177.58,177.6,2024-04-10
ARTC-11_177.62_20m_2024-02-21,ARTC-11,177.62,177.64,2024-02-21
ARTC-11_177.64_20m_2023-12-12,ARTC-11,177.64,177.66,2023-12-12
ARTC-11_177.78_20m_2023-08-24,ARTC-11,177.78,177.8,2023-08-24
ARTC-11_177.86_20m_2024-01-21,ARTC-11,177.86,177.88,2024-01-21
ARTC-11_177.9_20m_2023-10-07,ARTC-11,177.9,177.92,2023-10-07
ARTC-11_177.9_20m_2024-03-07,ARTC-11,177.9,177.92,2024-03-07
ARTC-11_177.96_20m_2024-07-12,ARTC-11,177.96,177.98,2024-07-12
ARTC-11_177.98_20m_2023-07-18,ARTC-11,177.98,178,2023-07-18
ARTC-11_178.04_20m_2024-07-05,ARTC-11,178.04,178.06,2024-07-05
ARTC-11_178.06_20m_2023-09-01,ARTC-11,178.06,178.08,2023-09-01
ARTC-11_178.06_20m_2024-07-18,ARTC-11,178.06,178.08,2024-07-18
ARTC-11_178.2_20m_2023-09-06,ARTC-11,178.2,178.22,2023-09-06
ARTC-11_178.2_20m_2024-03-17,ARTC-11,178.2,178.22,2024-03-17
ARTC-11_178.24_20m_2024-03-12,ARTC-11,178.24,178.26,2024-03-12
ARTC-11_178.36_20m_2023-08-08,ARTC-11,178.36,178.38,2023-08-08
ARTC-11_178.44_20m_2024-04-25,ARTC-11,178.44,178.46,2024-04-25
ARTC-11_178.48_20m_2023-10-16,ARTC-11,178.48,178.5,2023-10-16
ARTC-11_178.5_20m_2023-09-19,ARTC-11,178.5,178.52,2023-09-19
ARTC-11_178.5_20m_2024-06-11,ARTC-11,178.5,178.52,2024-06-11
ARTC-11_178.58_20m_2024-06-10,ARTC-11,178.58,178.6,2024-06-10
ARTC-11_178.68_20m_2024-05-03,ARTC-11,178.68,178.7,2024-05-03
ARTC-11_178.68_20m_2024-07-01,ARTC-11,178.68,178.7,2024-07-01
ARTC-11_178.7_20m_2024-01-07,ARTC-11,178.7,178.72,2024-01-07
ARTC-11_178.72_20m_2024-05-26,ARTC-11,178.72,178.74,2024-05-26
ARTC-11_178.74_20m_2024-05-14,ARTC-11,178.74,178.76,2024-05-14
ARTC-11_178.76_20m_2024-04-30,ARTC-11,178.76,178.78,2024-04-30
ARTC-11_178.78_20m_2023-10-19,ARTC-11,178.78,178.8,2023-10-19
ARTC-11_178.84_20m_2023-08-23,ARTC-11,178.84,178.86,2023-08-23
ARTC-11_178.86_20m_2023-09-18,ARTC-11,178.86,178.88,2023-09-18
ARTC-11_178.86_20m_2024-06-06,ARTC-11,178.86,178.88,2024-06-06
ARTC-11_178.9_20m_2024-02-17,ARTC-11,178.9,178.92,2024-02-17
ARTC-11_178.96_20m_2024-01-01,ARTC-11,178.96,178.98,2024-01-01
ARTC-11_178.98_20m_2024-01-13,ARTC-11,178.98,179,2024-01-13
ARTC-11_179.0_20m_2024-02-13,ARTC-11,179,179.02,2024-02-13
ARTC-11_179.06_20m_2024-03-28,ARTC-11,179.06,179.08,2024-03-28
ARTC-11_179.22_20m_2024-01-26,ARTC-11,179.22,179.24,2024-01-26
ARTC-11_179.24_20m_2024-03-19,ARTC-11,179.24,179.26,2024-03-19
ARTC-11_179.28_20m_2023-09-06,ARTC-11,179.28,179.3,2023-09-06
ARTC-11_179.32_20m_2024-03-29,ARTC-11,179.32,179.34,2024-03-29
ARTC-11_179.38_20m_2024-04-26,ARTC-11,179.38,179.4,2024-04-26
ARTC-11_179.42_20m_2024-01-07,ARTC-11,179.42,179.44,2024-01-07
ARTC-11_179.48_20m_2023-07-17,ARTC-11,179.48,179.5,2023-07-17
ARTC-11_179.52_20m_2023-06-15,ARTC-11,179.52,179.54,2023-06-15
ARTC-11_179.52_20m_2024-03-06,ARTC-11,179.52,179.54,2024-03-06
ARTC-11_179.6_20m_2024-06-03,ARTC-11,179.6,179.62,2024-06-03
ARTC-11_179.66_20m_2024-04-13,ARTC-11,179.66,179.68,2024-04-13
ARTC-11_179.68_20m_2024-03-13,ARTC-11,179.68,179.7,2024-03-13
ARTC-11_179.7_20m_2023-09-09,ARTC-11,179.7,179.72,2023-09-09
ARTC-11_179.7_20m_2024-03-24,ARTC-11,179.7,179.72,2024-03-24
ARTC-11_179.76_20m_2024-04-11,ARTC-11,179.76,179.78,2024-04-11
ARTC-11_179.8_20m_2024-07-08,ARTC-11,179.8,179.82,2024-07-08
ARTC-11_179.92_20m_2024-04-16,ARTC-11,179.92,179.94,2024-04-16
ARTC-11_179.94_20m_2023-06-14,ARTC-11,179.94,179.96,2023-06-14
ARTC-11_179.96_20m_2024-05-11,ARTC-11,179.96,179.98,2024-05-11
ARTC-11_179.98_20m_2024-02-04,ARTC-11,179.98,180,2024-02-04
ARTC-11_180.04_20m_2023-05-15,ARTC-11,180.04,180.06,2023-05-15
ARTC-11_180.06_20m_2024-02-18,ARTC-11,180.06,180.08,2024-02-18
ARTC-11_180.16_20m_2023-09-06,ARTC-11,180.16,180.18,2023-09-06
ARTC-11_180.16_20m_2024-04-24,ARTC-11,180.16,180.18,2024-04-24
ARTC-11_180.16_20m_2024-05-25,ARTC-11,180.16,180.18,2024-05-25
ARTC-11_180.18_20m_2023-06-21,ARTC-11,180.18,180.2,2023-06-21
